wavelength,amplitude
4.385650000000e+03,1.200000000000e+02
4.390440000000e+03,1.500000000000e+02
4.410028000000e+03,1.500000000000e+02
4.439745000000e+03,4.000000000000e+01
4.449322000000e+03,4.000000000000e+01
4.460031000000e+03,1.000000000000e+02
4.554514000000e+03,5.000000000000e+02
4.584440000000e+03,1.500000000000e+02
4.647594000000e+03,7.000000000000e+01
4.709482000000e+03,1.300000000000e+02
4.757844000000e+03,5.000000000000e+01
4.869163000000e+03,5.000000000000e+01
4.903066000000e+03,4.000000000000e+01
5.057340000000e+03,4.000000000000e+01
5.136558000000e+03,5.000000000000e+01
5.155140000000e+03,5.000000000000e+01
5.171026000000e+03,8.000000000000e+01
5.636233000000e+03,2.500000000000e+01
